Entity,Code,Year,Oil consumption - TWh,Gas consumption - TWh,Coal consumption - TWh
North America,,1968,8699.625,5441.5024,3634.5938
North America,,1969,9124.7,5880.727,3642.3462
North America,,1970,9575.993,6213.8354,3624.5098
North America,,1971,9905.831,6418.509,3432.4197
North America,,1972,10679.776,6532.8936,3556.7488
North America,,1973,11354.611,6521.5625,3812.2861
North America,,1974,11026.319,6325.4897,3731.2556
North America,,1975,10809.021,5870.059,3729.3574
North America,,1976,11562.559,5978.4717,4013.345
North America,,1977,12142.008,5901.9336,4174.8345
North America,,1978,12467.338,5964.0107,4084.0315
North America,,1979,12306.104,6184.5625,4426.2812
North America,,1980,11543.458,6086.5293,4579.549
North America,,1981,10909.727,5964.575,4716.7783
North America,,1982,10331.664,5650.9937,4573.802
North America,,1983,10205.829,5337.409,4751.3354
North America,,1984,10530.535,5702.6724,5111.611
North America,,1985,10505.655,5554.8896,5217.145
North America,,1986,10959.337,5210.829,5136.4907
North America,,1987,11216.602,5500.998,5366.754
North America,,1988,11644.965,5781.1523,5620.6733
North America,,1989,11751.533,6129.262,5685.6475
North America,,1990,11544.54,6131.631,5696.6265
North America,,1991,11312.525,6264.195,5635.0215
North America,,1992,11527.887,6480.3555,5677.2573
North America,,1993,11613.12,6665.2754,5845.8174
North America,,1994,11965.1875,6848.8213,5891.264
North America,,1995,11921.248,7133.5054,5960.4844
North America,,1996,12324.806,7271.089,6229.24
North America,,1997,12547.07,7331.801,6367.0786
North America,,1998,12799.604,7236.2607,6449.968
North America,,1999,13090.607,7320.5005,6428.9097
North America,,2000,13328.768,7643.1973,6721.992
North America,,2001,13350.08,7330.9814,6558.929
North America,,2002,13340.038,7616.7686,6622.44
North America,,2003,13576.623,7517.033,6704.6772
North America,,2004,14082.812,7569.0737,6730.0005
North America,,2005,14152.732,7535.2715,6845.5547
North America,,2006,13988.469,7533.9326,6751.0225
North America,,2007,13981.588,7969.52,6841.3584
North America,,2008,13233.705,8030.985,6707.564
North America,,2009,12580.564,7940.485,5903.345
North America,,2010,12732.928,8290.135,6254.897
North America,,2011,12548.278,8527.973,5924.9927
North America,,2012,12358.182,8846.6045,5252.8115
North America,,2013,12449.923,9142.066,5431.861
North America,,2014,12456.084,9351.394,5410.1416
North America,,2015,12642.307,9579.755,4727.9634
North America,,2016,12751.286,9580.93,4340.8594
North America,,2017,12791.085,9577.609,4271.402
North America,,2018,13007.258,10499.191,4050.202
North America,,2019,12921.9375,10836.815,3500.8904
North America,,2020,11292.381,10608.375,2811.974
North America,,2021,12257.1,10715.455,3170.262
North America,,2022,12689.955,11198.229,2958.2944
North America (EI),,1965,7235.743,4456.537,3412.2522
North America (EI),,1966,7595.5015,4805.094,3565.8533
North America (EI),,1967,7912.1763,5058.3022,3502.3184
North America (EI),,1968,8445.538,5425.9277,3634.0125
North America (EI),,1969,8863.542,5865.0737,3641.7644
North America (EI),,1970,9278.467,6194.672,3624.0444
North America (EI),,1971,9601.97,6399.786,3432.0361
North America (EI),,1972,10339.758,6513.5386,3556.365
North America (EI),,1973,10981.134,6502.885,3811.9607
North America (EI),,1974,10655.761,6308.3735,3730.9067
North America (EI),,1975,10457.2705,5854.5044,3728.9246
North America (EI),,1976,11201.72,5960.922,4012.996
North America (EI),,1977,11765.75,5881.3916,4174.183
North America (EI),,1978,12085.726,5939.5522,4083.3804
North America (EI),,1979,11920.961,6159.186,4425.7344
North America (EI),,1980,11158.744,6057.8926,4578.909
North America (EI),,1981,10516.987,5933.1475,4716.15
North America (EI),,1982,9982.074,5612.873,4572.662
North America (EI),,1983,9868.889,5297.9233,4748.99
North America (EI),,1984,10178.154,5661.2715,5109.708
North America (EI),,1985,10178.441,5512.4194,5213.4126
North America (EI),,1986,10622.741,5167.3794,5133.5396
North America (EI),,1987,10875.103,5454.856,5362.125
North America (EI),,1988,11302.084,5728.093,5616.3125
North America (EI),,1989,11392.4,6075.9653,5681.647
North America (EI),,1990,11186.106,6076.3887,5692.842
North America (EI),,1991,10962.906,6208.3438,5631.064
North America (EI),,1992,11188.533,6426.458,5673.6226
North America (EI),,1993,11271.963,6604.766,5842.0547
North America (EI),,1994,11610.035,6779.6396,5888.4307
North America (EI),,1995,11564.283,7059.251,5957.5454
North America (EI),,1996,11953.454,7187.263,6226.627
North America (EI),,1997,12160.397,7240.746,6364.2783
North America (EI),,1998,12399.902,7144.154,6446.902
North America (EI),,1999,12699.721,7222.4507,6425.333
North America (EI),,2000,12880.951,7535.2466,6717.9116
North America (EI),,2001,12884.322,7208.907,6554.1123
North America (EI),,2002,12876.643,7486.466,6609.831
North America (EI),,2003,13116.058,7364.8423,6688.213
North America (EI),,2004,13616.637,7404.6943,6710.556
North America (EI),,2005,13685.994,7354.97,6828.7314
North America (EI),,2006,13512.155,7319.395,6730.314
North America (EI),,2007,13528.292,7748.361,6818.203
North America (EI),,2008,12794.8,7814.316,6685.83
North America (EI),,2009,12171.451,7725.2446,5882.201
North America (EI),,2010,12329.032,8058.1006,6235.6455
North America (EI),,2011,12150.859,8295.7,5903.124
North America (EI),,2012,11971.748,8612,5233.08
North America (EI),,2013,12080.377,8902.586,5409.835
North America (EI),,2014,12089.413,9109.504,5386.394
North America (EI),,2015,12256.502,9346.948,4705.687
North America (EI),,2016,12352.681,9373.216,4318.472
North America (EI),,2017,12408.867,9358.075,4250.95
North America (EI),,2018,12621.628,10284.413,4028.7266
North America (EI),,2019,12553.266,10612.514,3471.0535
North America (EI),,2020,10973.796,10410.467,2771.0774
North America (EI),,2021,11948.892,10501.092,3130.1758
North America (EI),,2022,12370.819,10994.263,2918.2441
North Macedonia,MKD,1990,12.740926,,15.466761
North Macedonia,MKD,1991,11.406301,,15.533597
North Macedonia,MKD,1992,12.286932,,15.442488
North Macedonia,MKD,1993,13.216734,,15.519188
North Macedonia,MKD,1994,10.265979,,16.120728
North Macedonia,MKD,1995,9.655315,,16.627272
North Macedonia,MKD,1996,14.679261,,16.087616
North Macedonia,MKD,1997,12.305494,0,15.046835
North Macedonia,MKD,1998,11.074813,0.1915,19.455256
North Macedonia,MKD,1999,11.075541,0.354275,16.96689
North Macedonia,MKD,2000,11.268543,0.57449996,15.544994
North Macedonia,MKD,2001,9.231523,0.766,17.187988
North Macedonia,MKD,2002,10.424202,0.78515,14.942584
North Macedonia,MKD,2003,10.086403,0.69897497,17.205456
North Macedonia,MKD,2004,10.276315,0.68,16.350151
North Macedonia,MKD,2005,10.69322,0.7270144,16.966042
North Macedonia,MKD,2006,11.2406025,0.7785819,16.486874
North Macedonia,MKD,2007,12.207571,0.9934347,16.917696
North Macedonia,MKD,2008,11.0894985,1.1295522,17.337875
North Macedonia,MKD,2009,11.582792,0.7484022,15.550031
North Macedonia,MKD,2010,11.229093,1.1085367,15.057268
North Macedonia,MKD,2011,11.625547,1.2825214,17.196571
North Macedonia,MKD,2012,11.244574,1.3308442,16.186949
North Macedonia,MKD,2013,10.824518,1.5065966,13.540367
North Macedonia,MKD,2014,10.640195,1.2924999,12.5287895
North Macedonia,MKD,2015,11.407449,1.3019553,11.296521
North Macedonia,MKD,2016,12.80281,2.0473385,10.188275
North Macedonia,MKD,2017,12.185035,2.6327944,11.13589
North Macedonia,MKD,2018,11.692508,2.4284995,10.049073
North Macedonia,MKD,2019,12.734196,2.8388057,11.909485
North Macedonia,MKD,2020,11.739535,3.249465,8.174519
North Macedonia,MKD,2021,12.770613,4.1141524,7.0944376
North Macedonia,MKD,2022,14.085165,2.6549218,8.317619
Norway,NOR,1965,60.316517,,8.877423
Norway,NOR,1966,68.08451,,8.17368
Norway,NOR,1967,70.49037,,8.581207
Norway,NOR,1968,78.40632,,8.734723
Norway,NOR,1969,86.18964,,9.731425
Norway,NOR,1970,97.02358,,9.94044
Norway,NOR,1971,96.0008,,9.348031
Norway,NOR,1972,100.55224,,10.149791
Norway,NOR,1973,102.16668,,10.911312
Norway,NOR,1974,92.95792,,12.097107
Norway,NOR,1975,96.23275,,11.502116
Norway,NOR,1976,106.440926,,11.097845
Norway,NOR,1977,104.85936,3.98909,9.555488
Norway,NOR,1978,116.65633,6.69888,9.847889
Norway,NOR,1979,116.01387,7.6525397,12.263672
Norway,NOR,1980,112.084496,8.22241,11.352112
Norway,NOR,1981,104.1835,10.10647,11.372373
Norway,NOR,1982,100.11227,10.90894,10.937642
Norway,NOR,1983,98.31226,12.2812805,11.652189
Norway,NOR,1984,102.18022,11.816079,13.066398
Norway,NOR,1985,107.2148,12.4557295,13.013132
Norway,NOR,1986,114.973854,13.7234,11.597307
Norway,NOR,1987,114.59487,15.10737,11.20419
Norway,NOR,1988,107.59319,19.02668,11.501965
Norway,NOR,1989,108.836784,21.073559,10.077325
Norway,NOR,1990,104.7378,22.31797,9.437522
Norway,NOR,1991,96.916115,25.14406,8.399316
Norway,NOR,1992,99.8434,27.063011,8.438346
Norway,NOR,1993,105.488945,28.470238,9.125279
Norway,NOR,1994,107.63432,30.563639,10.288382
Norway,NOR,1995,106.417885,30.85439,11.232914
Norway,NOR,1996,113.9596,33.4944,11.170465
Norway,NOR,1997,115.51258,38.681377,11.084599
Norway,NOR,1998,115.73517,39.507107,12.029132
Norway,NOR,1999,114.740845,37.73935,11.271945
Norway,NOR,2000,106.31958,42.36809,11.5451565
Norway,NOR,2001,120.64126,39.26288,10.288382
Norway,NOR,2002,116.79222,41.90289,8.922321
Norway,NOR,2003,120.55917,45.147655,8.711558
Norway,NOR,2004,117.993256,47.74115,9.83563
Norway,NOR,2005,117.61478,43.69921,8.399316
Norway,NOR,2006,120.29048,43.316414,7.2049894
Norway,NOR,2007,119.56424,41.761112,7.9231462
Norway,NOR,2008,117.87446,42.99499,8.165134
Norway,NOR,2009,119.02104,41.293125,6.4999995
Norway,NOR,2010,121.60488,40.972103,8.861111
Norway,NOR,2011,119.485565,40.32401,9.833333
Norway,NOR,2012,116.85442,40.152008,9.527778
Norway,NOR,2013,120.905174,39.828846,9.027778
Norway,NOR,2014,114.895226,42.673874,9.888888
Norway,NOR,2015,114.84809,45.35952,8.862735
Norway,NOR,2016,111.02129,43.782986,9.100231
Norway,NOR,2017,110.461266,45.947956,9.513363
Norway,NOR,2018,113.587776,44.357285,9.290532
Norway,NOR,2019,109.5812,45.74684,9.07454
Norway,NOR,2020,104.11475,44.114475,8.976604
Norway,NOR,2021,105.70125,42.16283,9.790111
Norway,NOR,2022,100.233475,39.87285,9.335043
OECD (EI),,1965,13436.93,4725.326,10163.524
OECD (EI),,1966,14446.701,5113.34,10118.507
OECD (EI),,1967,15506.034,5435.992,9929.298
OECD (EI),,1968,16878.889,5945.044,10150.809
OECD (EI),,1969,18341.771,6555.9287,10282.948
OECD (EI),,1970,19922.338,7127.1035,10132.295
OECD (EI),,1971,20887.639,7579.3926,9610.424
OECD (EI),,1972,22400.287,7992.7744,9540.203
OECD (EI),,1973,24100.643,8213.705,9929.406
OECD (EI),,1974,23110.938,8281.264,9850.284
OECD (EI),,1975,22402.596,7969.8984,9672.34
OECD (EI),,1976,23864.174,8269.801,10204.969
OECD (EI),,1977,24450.512,8322.435,10338.2
OECD (EI),,1978,25350.87,8529.278,10265.262
OECD (EI),,1979,25453.004,8947.622,10894.854
OECD (EI),,1980,23702.111,8872.5205,11276.371
OECD (EI),,1981,22315.838,8714.221,11397.987
OECD (EI),,1982,21160.53,8337.748,11256.71
OECD (EI),,1983,20801.184,8163.425,11482.136
OECD (EI),,1984,21333.637,8755.376,11969.324
OECD (EI),,1985,21331.1,8825.898,12476.69
OECD (EI),,1986,22071.223,8552.97,12320.941
OECD (EI),,1987,22378.79,9026.393,12654.276
OECD (EI),,1988,23197.033,9323.445,12906.077
OECD (EI),,1989,23495.307,9810.372,12999.951
OECD (EI),,1990,23659.18,9987.193,12664.354
OECD (EI),,1991,23682.33,10349.576,12396.05
OECD (EI),,1992,24261.555,10551.001,12089.611
OECD (EI),,1993,24331.682,10910.724,12025.435
OECD (EI),,1994,25006.455,11170.13,12026.243
OECD (EI),,1995,25382.604,11768.164,12090.196
OECD (EI),,1996,26105.654,12382.054,12466.534
OECD (EI),,1997,26472.45,12512.144,12570.483
OECD (EI),,1998,26599.512,12597.756,12499.348
OECD (EI),,1999,26996.857,12946.159,12381.362
OECD (EI),,2000,27023.047,13475.403,12906.174
OECD (EI),,2001,27003.752,13361.586,12756.987
OECD (EI),,2002,26949.152,13677.349,12922.969
OECD (EI),,2003,27314.21,13862.627,13224.144
OECD (EI),,2004,27819.803,14091.815,13282.038
OECD (EI),,2005,27897.365,14233.366,13372.333
OECD (EI),,2006,27664.455,14268.401,13485.344
OECD (EI),,2007,27481.348,14800.739,13698.298
OECD (EI),,2008,26505.725,15032.498,13454.78
OECD (EI),,2009,25141.19,14572.088,12038.391
OECD (EI),,2010,25309.074,15532.986,12772.346
OECD (EI),,2011,24953.613,15477.315,12523.84
OECD (EI),,2012,24786.227,15839.908,12019.703
OECD (EI),,2013,24643.56,16168.356,12125.474
OECD (EI),,2014,24387.617,15912.003,11930.932
OECD (EI),,2015,24710.697,16237.594,11183.926
OECD (EI),,2016,25074.24,16568.648,10555.48
OECD (EI),,2017,25276.643,16785.4,10477.543
OECD (EI),,2018,25395.76,17671.355,10108.61
OECD (EI),,2019,25204.217,18091.463,8964.452
OECD (EI),,2020,22102.043,17698.75,7660.278
OECD (EI),,2021,23626.371,18128.143,8317.193
OECD (EI),,2022,24438.543,17965.643,8027.5977
Oceania,,1965,232.65555,0.029474998,221.15912
Oceania,,1966,250.18103,0.039300002,227.99687
Oceania,,1967,272.33957,0.039300002,232.24142
Oceania,,1968,294.28094,0.304575,237.6857
Oceania,,1969,302.95322,4.1264997,245.67607
Oceania,,1970,337.80527,18.014374,248.10437
Oceania,,1971,354.72104,26.72908,247.1651
Oceania,,1972,363.9765,38.70946,257.88672
Oceania,,1973,387.8557,48.969597,269.931
Oceania,,1974,404.6868,56.905464,281.51398
Oceania,,1975,399.33368,61.144623,288.95828
Oceania,,1976,408.52405,77.40735,298.70834
Oceania,,1977,425.3263,93.10904,310.29172
Oceania,,1978,431.71304,98.10406,316.7222
Oceania,,1979,437.05463,105.90291,328.79166
Oceania,,1980,416.62512,119.36425,338.39212
Oceania,,1981,408.8937,130.62192,346.71683
Oceania,,1982,403.29065,136.40741,349.9911
Oceania,,1983,364.56952,148.16653,351.3043
Oceania,,1984,376.87976,152.36243,369.61993
Oceania,,1985,375.80292,168.44171,380.8049
Oceania,,1986,366.8484,187.94624,392.04297
Oceania,,1987,381.487,189.65001,405.511
Oceania,,1988,395.7901,197.14537,426.92984
Oceania,,1989,411.74374,212.25839,448.2926
Oceania,,1990,425.70847,212.20807,458.2755
Oceania,,1991,414.32336,209.16672,466.54443
Oceania,,1992,423.8884,217.53065,470.58212
Oceania,,1993,435.08633,222.39395,473.29514
Oceania,,1994,456.90445,238.33765,481.8816
Oceania,,1995,494.0805,238.04619,497.82205
Oceania,,1996,506.56274,245.70148,517.4161
Oceania,,1997,517.0022,246.11017,543.98663
Oceania,,1998,517.831,245.26468,566.33044
Oceania,,1999,529.0255,256.97424,601.0144
Oceania,,2000,530.4041,264.30347,604.52185
Oceania,,2001,532.3296,283.6863,601.6179
Oceania,,2002,539.4578,287.3301,614.7907
Oceania,,2003,542.4564,274.56693,638.9957
Oceania,,2004,552.3267,275.25418,665.6598
Oceania,,2005,564.14136,270.16605,664.6498
Oceania,,2006,579.4316,297.58502,681.5204
Oceania,,2007,592.4614,332.35046,669.5235
Oceania,,2008,599.9335,324.39478,701.76373
Oceania,,2009,587.54425,331.5033,673.68024
Oceania,,2010,603.3639,360.82422,623.46625
Oceania,,2011,633.157,371.03516,608.33185
Oceania,,2012,646.42816,377.49515,574.74036
Oceania,,2013,664.0597,397.06973,544.1194
Oceania,,2014,663.1446,427.96722,538.39825
Oceania,,2015,661.89526,437.9685,557.08466
Oceania,,2016,665.5274,427.50027,553.8584
Oceania,,2017,698.73224,422.76505,536.0623
Oceania,,2018,709.58606,416.93048,524.55505
Oceania,,2019,706.14014,488.61444,503.47388
Oceania,,2020,606.311,470.6553,484.45142
Oceania,,2021,619.5358,437.8283,470.82956
Oceania,,2022,657.7667,452.48056,443.4816
Oman,OMN,1965,0.09738055,,
Oman,OMN,1966,0.12186111,,
Oman,OMN,1967,0.5409833,,
Oman,OMN,1968,0.65190834,,
Oman,OMN,1969,0.9285111,,
Oman,OMN,1970,0.9359056,,
Oman,OMN,1971,15.471502,,
Oman,OMN,1972,17.677216,,
Oman,OMN,1973,15.375914,,
Oman,OMN,1974,14.127883,,
Oman,OMN,1975,12.904697,,
Oman,OMN,1976,14.856398,,
Oman,OMN,1977,14.312169,,
Oman,OMN,1978,13.616951,3.025425,
Oman,OMN,1979,14.083727,5.0895,
Oman,OMN,1980,10.59754,6.4608374,
Oman,OMN,1981,10.412597,7.6154,
Oman,OMN,1982,11.13332,8.3317,
Oman,OMN,1983,12.078274,10.348649,
Oman,OMN,1984,14.802035,13.0065,
Oman,OMN,1985,16.330181,16.559725,
Oman,OMN,1986,16.100573,19.358948,
Oman,OMN,1987,15.271984,21.686924,
Oman,OMN,1988,16.145262,21.823586,
Oman,OMN,1989,17.087587,22.648273,
Oman,OMN,1990,22.101206,24.476725,
Oman,OMN,1991,35.977516,24.816025,
Oman,OMN,1992,33.162346,27.12515,
Oman,OMN,1993,32.121742,26.03185,
Oman,OMN,1994,27.22416,27.2571,0.0001392986
Oman,OMN,1995,30.478481,33.344116,0.00007569444
Oman,OMN,1996,29.042772,36.43169,0.000048375
Oman,OMN,1997,25.347273,42.11879,0.00038900555
Oman,OMN,1998,25.260342,43.918964,0.0005585472
Oman,OMN,1999,31.588726,47.032196,0.00006673611
Oman,OMN,2000,34.169247,76.75152,0.0029031388
Oman,OMN,2001,38.881546,84.27616,0.0016395556
Oman,OMN,2002,44.71315,88.281784,0.0039049166
Oman,OMN,2003,42.715023,95.24595,0
Oman,OMN,2004,41.730503,86.43484,0.009284611
Oman,OMN,2005,47.223904,107.78306,0.0036508888
Oman,OMN,2006,49.878475,120.35769,0.035779163
Oman,OMN,2007,50.930866,121.62479,0.008164
Oman,OMN,2008,66.96638,133.8041,0.013950194
Oman,OMN,2009,63.707405,135.47403,0.016285306
Oman,OMN,2010,72.77801,163.80843,0.3446064
Oman,OMN,2011,78.74119,180.82379,0.11837333
Oman,OMN,2012,85.78784,197.15591,0.35913944
Oman,OMN,2013,99.6837,217.27544,0.5224439
Oman,OMN,2014,102.23613,213.1425,0.41572553
Oman,OMN,2015,105.740265,230.46227,0.5721903
Oman,OMN,2016,108.50814,228.57845,0.64058
Oman,OMN,2017,118.94404,233.50879,0.8834947
Oman,OMN,2018,124.8697,249.96494,0.8663694
Oman,OMN,2019,122.143265,249.96547,0.97515744
Oman,OMN,2020,97.994675,259.1574,1.1217446
Oman,OMN,2021,110.85762,279.6692,0.97774804
Oman,OMN,2022,125.06003,285.14288,0.97774804
Pakistan,PAK,1965,44.92068,14.77115,16.03777
Pakistan,PAK,1966,46.11689,16.691648,13.53732
Pakistan,PAK,1967,51.5479,19.4722,13.00234
Pakistan,PAK,1968,58.71033,21.85195,14.316529
Pakistan,PAK,1969,55.06346,26.9204,12.88604
Pakistan,PAK,1970,54.475094,29.103926,10.73449
Pakistan,PAK,1971,51.226597,26.36095,7.23292
Pakistan,PAK,1972,42.2802,27.9892,6.81518
Pakistan,PAK,1973,43.33429,31.955448,6.76866
Pakistan,PAK,1974,46.68848,36.64815,6.1987896
Pakistan,PAK,1975,48.48073,38.076,6.01271
Pakistan,PAK,1976,48.495506,38.8275,5.95456
Pakistan,PAK,1977,51.052937,42.418,6.4779096
Pakistan,PAK,1978,53.865543,43.587,6.8965898
Pakistan,PAK,1979,57.543625,49.098,7.68743
Pakistan,PAK,1980,60.10244,59.953,8.18752
Pakistan,PAK,1981,63.78669,65.3805,9.29237
Pakistan,PAK,1982,70.18829,71.309,10.536779
Pakistan,PAK,1983,77.34512,70.307,11.95564
Pakistan,PAK,1984,83.87065,72.144,13.56058
Pakistan,PAK,1985,89.51502,73.647,15.38649
Pakistan,PAK,1986,96.47393,78.991,17.456629
Pakistan,PAK,1987,105.70086,84.585495,19.81752
Pakistan,PAK,1988,113.848915,89.67899,20.724659
Pakistan,PAK,1989,122.01713,95.6075,22.70176
Pakistan,PAK,1990,127.602325,102.12049,24.06247
Pakistan,PAK,1991,134.32481,110.3035,23.81824
Pakistan,PAK,1992,146.81076,108.215996,24.45789
Pakistan,PAK,1993,160.0418,124.582,25.67904
Pakistan,PAK,1994,171.5628,127.003494,25.49296
Pakistan,PAK,1995,185.97589,130.26,25.702301
Pakistan,PAK,1996,195.5896,141.5325,26.051199
Pakistan,PAK,1997,201.59088,141.115,24.35322
Pakistan,PAK,1998,208.43974,148.62999,24.37648
Pakistan,PAK,1999,216.01376,169.50499,24.38811
Pakistan,PAK,2000,223.08223,179.525,23.58564
Pakistan,PAK,2001,218.72188,189.545,24.48115
Pakistan,PAK,2002,213.19598,205.4935,27.4468
Pakistan,PAK,2003,189.23906,255.5038,35.223816
Pakistan,PAK,2004,191.35681,306.76593,39.279713
Pakistan,PAK,2005,181.89467,326.10187,43.60852
Pakistan,PAK,2006,208.9376,333.1948,46.207226
Pakistan,PAK,2007,227.31567,338.00253,63.226902
Pakistan,PAK,2008,230.70963,346.0761,69.673096
Pakistan,PAK,2009,246.17116,347.01666,57.295914
Pakistan,PAK,2010,243.88008,353.48395,53.84872
Pakistan,PAK,2011,245.53178,353.39645,46.427776
Pakistan,PAK,2012,237.93188,365.97232,47.08847
Pakistan,PAK,2013,260.81177,355.85727,37.305233
Pakistan,PAK,2014,269.72635,349.86688,54.99725
Pakistan,PAK,2015,293.9605,365.3418,54.262775
Pakistan,PAK,2016,328.84857,386.5067,62.120884
Pakistan,PAK,2017,339.49326,407.3958,83.12105
Pakistan,PAK,2018,283.33865,435.8761,137.64632
Pakistan,PAK,2019,250.62538,444.7297,156.56241
Pakistan,PAK,2020,243.72148,411.59784,181.74779
Pakistan,PAK,2021,283.1235,448.92047,200.75873
Pakistan,PAK,2022,275.1417,383.859,177.12915
Peru,PER,1965,43.167362,3.6575,0.4197064
Peru,PER,1966,54.434715,3.8211248,0.5294025
Peru,PER,1967,54.833336,3.570875,0.5961738
Peru,PER,1968,55.01083,3.975125,0.59140444
Peru,PER,1969,54.147644,4.052125,0.996803
Peru,PER,1970,56.897602,3.975125,1.0111111
Peru,PER,1971,56.256172,4.7451253,1.4180555
Peru,PER,1972,48.011005,4.56225,1.5341666
Peru,PER,1973,55.933968,4.466,1.7547221
Peru,PER,1974,65.89939,4.60075,1.871111
Peru,PER,1975,69.020676,5.6787496,1.9525
Peru,PER,1976,69.956894,6.16,1.5108334
Peru,PER,1977,69.8767,6.1166873,1.7316666
Peru,PER,1978,69.25631,6.391,1.476111
Peru,PER,1979,71.98634,5.9097495,1.5688889
Peru,PER,1980,77.84784,6.3525,1.6505555
Peru,PER,1981,79.46005,7.2957497,1.673611
Peru,PER,1982,78.22811,7.6566873,1.8944443
Peru,PER,1983,67.83568,5.0434995,1.6038889
Peru,PER,1984,70.013115,6.8145,1.2786111
Peru,PER,1985,67.58711,5.313,1.3947221
Peru,PER,1986,72.71551,5.6354375,1.8944443
Peru,PER,1987,80.29432,5.60175,2.138611
Peru,PER,1988,78.54943,5.284125,2.103611
Peru,PER,1989,69.6063,4.4804378,2.336111
Peru,PER,1990,69.653175,4.287937,1.685
Peru,PER,1991,64.45393,4.0232496,3.2658334
